address,size,rent,personer,dagar,time,url
Studentbacken 21 / 1317,41,6 321,19,1201,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6a6178425235436d434876503450597a4a51424a65793971306f31647a2b5876
Körsbärsvägen 4 B / 1317,18,4 095,15,427,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=43364a784c4578373761714c506c51316f4d496164537630742f4b4962717038
Körsbärsvägen 4 C / 1311,18,3 918,13,288,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7858684c6b5a4351706c566232376e674463494177392f6e6e6c756a554c462b
Körsbärsvägen 9 / 1604,36,6 495,12,895,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4e57566262672b6c6e324b56396576675a667870726f6b6b584e646870747579
Edinsvägen 22 B / 1109,17,3 246,7,625,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6b4d53586430347a667a584a345562532f37653562594c4677386a336d587572
Röntgenvägen 1 / 2316,62,7 080,13,835,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=59306d332f534f694e70356c676b6344577734624c366372434b676a47394c55
Maltgatan  4 / 1109,25,5 867,12,454,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=2f554a777a6b6269694936434c63764e424268644268537a7375326a5135424d
Maltgatan 12 / 1206,29,6 261,11,882,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6f6d6b37304a516161566a715159325153754b7474324f565270674e62684d48
Maltgatan  8 / 1308,42,9 186,13,495,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=36324f78755a6e76354e643961376470694f2b737652676c2f6a5443546f5447
Armégatan 32 B / 1204,20,6 139,11,152,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=396c3669366574764c336f673733353566324345516c65776e67564c64494c4d
Emmylundsvägen 3 / 1313,18,3 496,8,149,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=766c374e346946583172392b3359445a7037616d50464a354a58485557776d6e
Emmylundsvägen 1 / 1407,18,3 496,6,144,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7a50474e375153704e646a4954416b4d516d54356d64327a534271644f443476
Emmylundsvägen 1 / 1510,18,3 496,8,149,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=57374132694846432f73416977737056326859754c43706853576b55754f7457
Emmylundsvägen 3 / 1602,18,3 678,7,163,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6c775375626c317742592b627235706157596a4f494f46396762323275316230
Emmylundsvägen 3 / 1712,17,3 496,12,149,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=49717a574f7068426e6a4c554a514f4851656b32307872344252586c6a58575a
Emmylundsvägen 5 / 1114,22,4 475,18,1192,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=2b50747677525042456e374b61746d32727a794f736d6b4b75312f7343706a4c
Kungshamra 31 / 1220,19,3 302,13,128,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=2b364a546c6b3042396d71786d3942735a6a4c634a4c59496e2f4d616e464633
Kungshamra 71 / 1013,19,4 148,8,113,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=65453976557836656a5a304131353433526576364850493869346a7242323838
Kungshamra 71 / 1204,19,4 148,8,113,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=63776543792f7267372b7a5854636e596163497655465350737a434d79557630
Kungshamra 71 / 1212,19,4 148,5,119,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4c414a6662386d6f645a6d303673706c725469417635745a44495546746f5838
Kungshamra 71 / 1301,19,4 148,10,113,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=526c726d46493263366b3069442f616e496748684a755748427766536b425673
Kungshamra 81 / 1204,23,4 598,15,650,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=597041724150342f3744772b5257337165707362453665482f57656234654930
Kungshamra 83 / 1106,23,4 536,10,650,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=504d6b786a753530563248356967785277523450654a72575649594a4d585669
Professorsslingan 10 / 1213,25,5 275,12,637,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=555a6a47642b6e4169324470675a716435616b56483365506b444c4d414b3168
Professorsslingan 51 / 1001,48,10 881,8,433,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4d456d304d554675306a554274364c4470795455394730335a34543877594362
Röntgenvägen 1 / 1511,42,5 473,10,477,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=51624154397463316242706c344f52546f32756170396c74332b6b7a41426458
Emmylundsvägen 5 / 1212,36,6 802,11,1192,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=526c55354730777069543368494c5577694f4d6a323577685477324b536b5950
Gustav III:s Boulevard 4 / 1601,26,5 720,10,972,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=624f44474f2b7457762b6b562f386e76637a743339533567754b57704c733133
Forskarbacken 17 / 1104,18,3 720,17,422,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3442494c672f4d43447256563267344a54654b674b79306e722f73715a765037
Forskarbacken 19 / 1106,18,3 714,18,433,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=73596137766d6a70486b71326f6e6a6f70384b774244684d6e4c56395570432f
Studentbacken 25 / 1615,17,4 154,9,115,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3656423767626a7645594530517a6e56747a7445647236684655366a6d373672
Körsbärsvägen 4 A / 1317,20,4 239,13,427,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=744c31464a533145375a697764506c4a674964507a502b4637532f6245685457
Professorsslingan 10 / 1309,24,5 550,12,617,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4c556d79524a4144796e6775503544664f3270396f7079716375714c30753030
Forskarbacken  7 / 1005,18,3 910,12,128,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6b4267662b515857714d756d695849376c3570433339336b6f666c5a576e614d
Armégatan 32 A / 1415,36,4 564,8,679,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=724a57416c594c6c317a64724d4e44336c69634c71673079724f6e5a36682f31
Emmylundsvägen 3 / 1805,18,3 496,9,150,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=595a795247652f716531442b4a46747542654b4d66346f7a6672655578514275
Studentbacken 21 / 1206,17,3 962,13,115,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=304d4d3373624149652b2f7147676c4a52624c4a2b4d51437831333730384a59
Studentbacken 21 / 1317,41,6 321,19,1201,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=38502f394a41755a4c474b5652486671787659686159525069316b6351743457
Körsbärsvägen 4 B / 1317,18,4 095,15,427,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=61686a65512f76666471706e53684d6c71713552354e6d6752627864472f4638
Körsbärsvägen 4 C / 1311,18,3 918,13,288,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3175504244754b5244453465626b536b68476b46646366306333596b354d6574
Körsbärsvägen 9 / 1604,36,6 495,12,895,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3145654a55685530583070796f566749366438344a2b714454334d39664f6736
Edinsvägen 22 B / 1109,17,3 246,7,625,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6433527162426f4a725a7275596f615246657a68686141475270575668533457
Röntgenvägen 1 / 2316,62,7 080,13,835,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6f553554567068554662314572674646556c336853483039366a61586b372b75
Maltgatan  4 / 1109,25,5 867,12,454,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6b734936345662756d77753943616b524e49517544452b6d736563446439705a
Maltgatan 12 / 1206,29,6 261,11,882,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=644b30763362664d5a364678596d6e4f624254565a676c5662554f484f444861
Maltgatan  8 / 1308,42,9 186,13,495,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4f2f767877535472462b6c6b445676376954492b3246594b39516a7848495067
Armégatan 32 B / 1204,20,6 139,11,152,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7859506f4536624873437773306b79636c43367a7750637a715866472f635157
Emmylundsvägen 3 / 1313,18,3 496,8,149,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=716f386d503579624d65324550736975707142734f6a59312b69526c3846522f
Emmylundsvägen 1 / 1407,18,3 496,6,144,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4c333252494c664a546c33506c49464f4f4d703262487554334258716d4f3057
Emmylundsvägen 1 / 1510,18,3 496,8,149,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=51567a6939313052777344762f64782b6e7a627a487052373654723432746a6b
Emmylundsvägen 3 / 1602,18,3 678,7,163,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=2b4756304a2f2b384d767a4b732f6266555370616d3763534870657864757967
Emmylundsvägen 3 / 1712,17,3 496,12,149,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=71426e76486838467a792b5a344e3172315372694762562b466a6f71334d4c4d
Emmylundsvägen 5 / 1114,22,4 475,18,1192,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3154614d747858576a6e586e7475447030786c6c494d432f534b515a6438564e
Kungshamra 31 / 1220,19,3 302,13,128,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=614d5961524250724939793046353845486b46695952556b34304d7644757543
Kungshamra 71 / 1013,19,4 148,8,113,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6e4e646f7a53744e366c3462775855497435664543794f7a6257757a6d724f78
Kungshamra 71 / 1204,19,4 148,8,113,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=612f4b51656a50647143674c31432f4554306f7373664d677475612f56734374
Kungshamra 71 / 1212,19,4 148,5,119,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4e3946786d37764b5546424a55463777307074502f314a6b36645a7563724d6f
Kungshamra 71 / 1301,19,4 148,10,113,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7a7341306e336246594251587352496134726743364a53484b67456664715a59
Kungshamra 81 / 1204,23,4 598,15,650,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6e4250425170465974742b41633552497771322b312f44664f69307936395a4b
Kungshamra 83 / 1106,23,4 536,10,650,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4971594d4d6c4776443572514e4f4a2f475769707a753154742f36644f6b6c6d
Professorsslingan 10 / 1213,25,5 275,12,637,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3558494d4b6d4e436e2f314f3233727745476968743457594f7337317850364f
Professorsslingan 51 / 1001,48,10 881,8,433,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=33554463744f5969417a35465947385161714946613852336552626938444330
Röntgenvägen 1 / 1511,42,5 473,10,477,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=35464e59425464496b6e7232615a697253336735314b4d336f7a7a454a526d61
Emmylundsvägen 5 / 1212,36,6 802,11,1192,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=2f5a35455835557342676a2f6f54334a4c614262736156373367556f4b7a4169
Gustav III:s Boulevard 4 / 1601,26,5 720,10,972,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4b7439787263356545436871706e4d7072776758426e536a582f767159537957
Forskarbacken 17 / 1104,18,3 720,17,422,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=524d67772f6752575179664c67676b53304d507349614155427251762f597a41
Forskarbacken 19 / 1106,18,3 714,18,433,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4a7a647a70356f4d32775a5137434c31354f553861637550672f65505a4f506f
Studentbacken 25 / 1615,17,4 154,9,115,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=63684578554e32536f5049763445442f52565951566d2b695069417138584266
Körsbärsvägen 4 A / 1317,20,4 239,13,427,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=492f434b7a794335304f7944334e3257434a4e6f39576c544b2b466842424248
Professorsslingan 10 / 1309,24,5 550,12,617,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7263666d335966324a4547324a384b6a6b413773657362725758364341376369
Forskarbacken  7 / 1005,18,3 910,12,128,2022-11-02 15:38,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=334237753537786a356a324c6d624c7a726e776179334f564a61552b41345336
Armégatan 32 A / 1415,36,4 564,8,679,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5541784d326878632b6a5a65417937564144376a737332507473576550734464
Emmylundsvägen 3 / 1805,18,3 496,9,150,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=446a43416743645a3179506148526b304245487763796b6f617374724c6f5737
Studentbacken 21 / 1206,17,3 962,13,115,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=546c574c50703948556e2b56557a48674f39615439505250766e6470416a6844
Studentbacken 21 / 1317,41,6 321,19,1201,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=56536635462f6249617174634b6e576752647a59797069425366757075414978
Körsbärsvägen 4 B / 1317,18,4 095,15,427,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=383050626257304257636f627a305451564670492f4551705a4d76516f36624d
Körsbärsvägen 4 C / 1311,18,3 918,13,288,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=53734c6f63794368472f5453644b30474b79473358576d2b45787558596a3166
Körsbärsvägen 9 / 1604,36,6 495,12,895,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4b7441675a62326d5778693745665665376f336d354e52613950524750395055
Edinsvägen 22 B / 1109,17,3 246,7,625,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6a46515569595a2b5072642b4b4b536732777339613572736b76686141514d74
Röntgenvägen 1 / 2316,62,7 080,13,835,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7551424c5559652b45374b746c3356506d39665958586a75306a447a706c7343
Maltgatan  4 / 1109,25,5 867,12,454,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=62685367586e325448317668337862632b5153656f384544356971764b34442b
Maltgatan 12 / 1206,29,6 261,11,882,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=45324c535949303357585063494374357178394c694666664472585a47434956
Maltgatan  8 / 1308,42,9 186,13,495,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6c796759563552376c6173506a7a6b436463304d332f2b586945644b42735652
Armégatan 32 B / 1204,20,6 139,11,152,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4a76614750566c52696c346248386e2b66526b6d7a73666b6a48707337636864
Emmylundsvägen 3 / 1313,18,3 496,8,149,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6d64354c34712b4b556a3854694f6e327546744a4357335177613953676d375a
Emmylundsvägen 1 / 1407,18,3 496,6,144,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7261586f7243427a4a58705578764730364c4853654578364a757446584c3572
Emmylundsvägen 1 / 1510,18,3 496,8,149,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=507844427057612f6f34726937345a677750706663774d2f346f555146786f38
Emmylundsvägen 3 / 1602,18,3 678,7,163,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=416f41576c36784f75464e76413679454e46744435624364456f703277744a76
Emmylundsvägen 3 / 1712,17,3 496,12,149,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=70735a4b696c4169465670785567626b3667793247624c72444f4f3254684d74
Emmylundsvägen 5 / 1114,22,4 475,18,1192,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3548354e6255624a7755502f7151346c634344355a354577336e556d334a6843
Kungshamra 31 / 1220,19,3 302,13,128,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6f517761416b613155727a5847514763594a76547552714c626670656a626a53
Kungshamra 71 / 1013,19,4 148,8,113,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=70795730366f7a51513648786c2b67346a706e7436506a4b33646c45335a4349
Kungshamra 71 / 1204,19,4 148,8,113,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6a393344696f2b337730684255587949345957426a444f793532637543345279
Kungshamra 71 / 1212,19,4 148,5,119,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=414253696b4a78564f6c4256426b2f584d495a61634235385553505043675332
Kungshamra 71 / 1301,19,4 148,10,113,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=42626b6e64484b416278364b494c676445386159686665434945566b474c4739
Kungshamra 81 / 1204,23,4 598,16,650,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7539724b7a5a432f634b505862744c4a7a774c4639496158426576644c6e5536
Kungshamra 83 / 1106,23,4 536,11,650,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4a36767a53632b7843336f77786a4550522b4661367a30396758635651647875
Professorsslingan 10 / 1213,25,5 275,12,637,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6656706d6c576d6866575a4d7364647959776c42507a2b477651337575493533
Professorsslingan 51 / 1001,48,10 881,8,433,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=33615151776f51344835367231494651334170537035417a50526b764561754f
Röntgenvägen 1 / 1511,42,5 473,10,477,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4c64703549467a3152746f5a6b32686b6f44584b6930725044556f2b4a4c586a
Emmylundsvägen 5 / 1212,36,6 802,11,1192,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6e435a6879314861686d4a7a61585a4463374e344a6474617a35676f42464473
Gustav III:s Boulevard 4 / 1601,26,5 720,10,972,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7472714673567470636845517a415174482b7968376367514d4471514c706749
Forskarbacken 17 / 1104,18,3 720,17,422,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4275646b3432676c5a7743385352596c767549363747306d56567a6e43716c31
Forskarbacken 19 / 1106,18,3 714,18,433,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6d2b4357524841336452616248394a3570676e4f584a73694a624d3456306936
Studentbacken 25 / 1615,17,4 154,9,115,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7a6a78496a4a4f776468546a5a3169356c77454b6238335369725278662f446b
Körsbärsvägen 4 A / 1317,20,4 239,13,427,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6e565a6d71775a36636b59694937353067614778307269794377566a31736b6b
Professorsslingan 10 / 1309,24,5 550,12,617,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5876616662396b6e776e74586e65626a685869726e65576a504c55544f365459
Forskarbacken  7 / 1005,18,3 910,12,128,2022-11-02 15:40,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=496a3470767531787330616274647678576e6d5133744d6e4c4c4d7157386a68
Armégatan 32 A / 1415,36,4 564,8,679,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6e30694f785857726f6a734f556963474e7355445042524c422f445436433172
Emmylundsvägen 3 / 1805,18,3 496,9,150,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=41724a694d59614b78724f7a33317846685450505a544878614475455135574f
Studentbacken 21 / 1206,17,3 962,13,115,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=475663754244324552542b4d31567578712b306444787a4d36426c4374456b55
Studentbacken 21 / 1317,41,6 321,19,1201,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6b6b6e486e705341767979463166755a352f3631646f6e763157343641563258
Körsbärsvägen 4 B / 1317,18,4 095,15,427,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=475367444141396438696b794d7341354759416b374c6b62336c6430424b4e54
Körsbärsvägen 4 C / 1311,18,3 918,13,288,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=735755564b4573356f6c5078416138696d514651596e7a4e6f6b4a4235735a4d
Körsbärsvägen 9 / 1604,36,6 495,12,895,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=776f36374c6b5036356c544871436130447a2b4a304156614b464b433142586c
Edinsvägen 22 B / 1109,17,3 246,7,625,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=694c51712b596c39766c4e4f4b554d5143686d486f6f5645714f715254386d38
Röntgenvägen 1 / 2316,62,7 080,13,835,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=74533956377464494f5a326536576241425178797a32414142534c5079425161
Maltgatan  4 / 1109,25,5 867,12,454,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7043345a616b6f5542426745594952555652664e4d55657745476d4e34705332
Maltgatan 12 / 1206,29,6 261,11,882,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=722b334a4f366e43523541626c4a30367a462f424e356267305a376270326239
Maltgatan  8 / 1308,42,9 186,13,495,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5051664b41646e72704a474a645530567058796255697346584354556f65312f
Armégatan 32 B / 1204,20,6 139,11,152,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6e6750455a356d7034673545734c6f583866646d304c617777675a5765337344
Emmylundsvägen 3 / 1313,18,3 496,8,149,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6731576d387555546f5946796d6c2f387179622f6d4547386265425952545763
Emmylundsvägen 1 / 1407,18,3 496,6,144,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=47385742616c323876644f3369797242707176724771366b515a766e5554514f
Emmylundsvägen 1 / 1510,18,3 496,8,149,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=326c6551454f416832494f586d455272646e306f385476345135316b31716b64
Emmylundsvägen 3 / 1602,18,3 678,7,163,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=50347a7552354149436e616b397439506a594c6b354d444c65496a6175704133
Emmylundsvägen 3 / 1712,17,3 496,12,149,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=726274742b524c444f7635496f4c4c39346a52666954454a7362684a766e7557
Emmylundsvägen 5 / 1114,22,4 475,18,1192,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7a74706f4145763644497043496834554d494b4d77533135666132366f4b6e36
Kungshamra 31 / 1220,19,3 302,13,128,2022-11-02 15:41,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7a3963612f6f47334b5332785578334a306e6164787648332b61646272707168
